date,SKUCode,Description,total_qty
20260109,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1220
20260109,1325219316087VUTR0,195/55R16 UX TOURING TL,922
20260109,1325219416089HRHE0,195/60R16 Ranger HPE TL,2335
20260109,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,175
20260109,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,604
20260109,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,401
20260109,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,238
20260109,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,850
20260109,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,96
20260109,1325220516095HTMX0,NA,287
20260109,1325220516095HUTR0,205/65R16UX TOURING TL 95H,136
20260109,1325221317098VUX10,215/55R17UX1 TL 98 V,869
20260109,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,2094
20260109,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1107
20260109,1325221715100SRHT0,215/75 R 15 RANGER HT TL,1749
20260109,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,280
20260109,1325222317101VUX10,225/55R17 UX1 101V ,1155
20260109,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,104
20260109,1325223317103VUX10,NA,56
20260109,1325223517104HRHT0,235/65R17 RANHER HT TL,1484
20260109,1325223517104HRPG0,NA,247
20260109,1325223616105HRHT0,235/70R16 Ranger HT TL,316
20260109,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1366
20260109,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,244
20260109,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,223
20260109,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,192
20260109,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,16079
20260109,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,16741
20260109,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,12270
20260109,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,484
20260110,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,67
20260110,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,589
20260110,1225121716010SXC10,NA,593
20260110,1225121Z14112LSTL0,215 R14 STEEL KING TT,8
20260110,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,872
20260110,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,3416
20260110,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260110,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260110,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,125
20260110,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,485
20260110,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1827
20260110,1225221716010SXC10,NA,5576
20260110,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,47
20260110,1225222716121NXC11,NA,73
20260110,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,3155
20260110,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,4163
20260110,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,274
20260110,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,1693
20260110,1325119015008SRBT0,195 R15 LT RANGER BRT TT,347
20260110,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,3810
20260110,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,670
20260110,1325121715100SRBT0,NA,75
20260110,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,5
20260110,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),213
20260110,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,762
20260110,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,82
20260110,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,1173
20260110,1325213615099MSXT0,T135/70R15 STAR-XT  TL,481
20260110,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,2325
20260110,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,530
20260110,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,350
20260110,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,380
20260110,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,99
20260110,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,12498
20260110,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,461
20260110,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,47
20260110,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,618
20260110,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,3230
20260110,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,714
20260110,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,159
20260110,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,71
20260110,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,1427
20260110,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,1481
20260110,1325216614081SUTR0,NA,4413
20260110,1325216614081TVECE,NA,551
20260110,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,1154
20260110,1325216814085SUTR0,165/80R14 UX TOURING TL,250
20260110,1325216814085TURL0,16580R14 UX ROYALE TL,3418
20260110,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,134
20260110,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2581
20260110,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,403
20260110,1325217514082HURL2,NA,386
20260110,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),414
20260110,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2044
20260110,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,213
20260110,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,83
20260110,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1671
20260110,1325217515084HURP0,NA,219
20260110,1325217613082TUNE2,NA,3369
20260110,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,34
20260110,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,1781
20260110,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,1781
20260110,1325218414082HUSP0,NA,1807
20260110,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,699
20260110,1325218514086HURL0,185/65R14 UX Royale,3580
20260110,1325218515088HTMX0,185/65 R15 TAXI MAX TL,1080
20260110,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,976
20260110,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,256
20260110,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,222
20260110,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,3346
20260110,1325218614088HURL0,185/70R14 UX Royale,2937
20260110,1325218614088TVECE,185/70R14 Vectra,1108
20260110,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,2959
20260110,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1220
20260110,1325219316087VUTR0,195/55R16 UX TOURING TL,870
20260110,1325219416089HRHE0,195/60R16 Ranger HPE TL,2049
20260110,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,175
20260110,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,524
20260110,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,401
20260110,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,238
20260110,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,620
20260110,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,96
20260110,1325220516095HTMX0,NA,247
20260110,1325220516095HUTR0,205/65R16UX TOURING TL 95H,136
20260110,1325221317098VUX10,215/55R17UX1 TL 98 V,869
20260110,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,1760
20260110,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,870
20260110,1325221715100SRHT0,215/75 R 15 RANGER HT TL,1583
20260110,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,280
20260110,1325222317101VUX10,225/55R17 UX1 101V ,1155
20260110,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,104
20260110,1325223317103VUX10,NA,56
20260110,1325223517104HRHT0,235/65R17 RANHER HT TL,1522
20260110,1325223517104HRPG0,NA,247
20260110,1325223616105HRHT0,235/70R16 Ranger HT TL,334
20260110,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1278
20260110,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,244
20260110,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,223
20260110,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,192
20260110,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,16685
20260110,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,15535
20260110,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,12792
20260110,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,484
20260111,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,70
20260111,1225121716010SXC10,NA,34
20260111,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,96
20260111,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,634
20260111,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,160
20260111,1225221716010SXC10,NA,32
20260111,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,70
20260111,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,298
20260111,1325119015008SRBT0,195 R15 LT RANGER BRT TT,88
20260111,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,172
20260111,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,76
20260111,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,90
20260111,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,132
20260111,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,413
20260111,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,136
20260111,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,240
20260111,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,114
20260111,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,175
20260111,1325216614081SUTR0,NA,100
20260111,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,285
20260111,1325216814085TURL0,16580R14 UX ROYALE TL,215
20260111,1325217613082TUNE2,NA,42
20260111,1325218514086HURL0,185/65R14 UX Royale,96
20260111,1325218515088HTMX0,185/65 R15 TAXI MAX TL,246
20260111,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,120
20260111,1325218614088TVECE,185/70R14 Vectra,133
20260111,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,182
20260111,1325219316087VUTR0,195/55R16 UX TOURING TL,117
20260111,1325219416089HRHE0,195/60R16 Ranger HPE TL,137
20260111,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,128
20260111,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,278
20260111,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,185
20260111,1325221715100SRHT0,215/75 R 15 RANGER HT TL,178
20260111,1325223517104HRHT0,235/65R17 RANHER HT TL,104
20260111,1325223616105HRHT0,235/70R16 Ranger HT TL,12
20260111,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,50
20260111,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,318
20260111,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,208
20260111,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,258
20260112,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,67
20260112,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1024
20260112,1225121716010SXC10,NA,737
20260112,1225121Z14112LSTL0,215 R14 STEEL KING TT,8
20260112,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,756
20260112,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,4293
20260112,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260112,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260112,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,126
20260112,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,485
20260112,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2366
20260112,1225221716010SXC10,NA,5651
20260112,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,47
20260112,1225222716121NXC11,NA,73
20260112,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,3344
20260112,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,4163
20260112,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,274
20260112,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,3714
20260112,1325119015008SRBT0,195 R15 LT RANGER BRT TT,758
20260112,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,4225
20260112,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,723
20260112,1325121715100SRBT0,NA,76
20260112,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,5
20260112,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),213
20260112,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,1086
20260112,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,82
20260112,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,1053
20260112,1325213615099MSXT0,T135/70R15 STAR-XT  TL,481
20260112,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,2320
20260112,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1124
20260112,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,350
20260112,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,380
20260112,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,99
20260112,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,13926
20260112,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,461
20260112,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,47
20260112,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,1110
20260112,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,4690
20260112,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,1051
20260112,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,160
20260112,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,71
20260112,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,1337
20260112,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,1623
20260112,1325216614081SUTR0,NA,5017
20260112,1325216614081TVECE,NA,551
20260112,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,2474
20260112,1325216814085SUTR0,165/80R14 UX TOURING TL,205
20260112,1325216814085TURL0,16580R14 UX ROYALE TL,4992
20260112,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,134
20260112,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2581
20260112,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,403
20260112,1325217514082HURL2,NA,386
20260112,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),414
20260112,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2000
20260112,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,213
20260112,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,83
20260112,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1673
20260112,1325217515084HURP0,NA,220
20260112,1325217613082TUNE2,NA,3816
20260112,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,34
20260112,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,1967
20260112,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,1967
20260112,1325218414082HUSP0,NA,1807
20260112,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,639
20260112,1325218514086HURL0,185/65R14 UX Royale,4321
20260112,1325218515088HTMX0,185/65 R15 TAXI MAX TL,2499
20260112,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,976
20260112,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,256
20260112,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,221
20260112,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,3958
20260112,1325218614088HURL0,185/70R14 UX Royale,2937
20260112,1325218614088TVECE,185/70R14 Vectra,1923
20260112,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,4125
20260112,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1220
20260112,1325219316087VUTR0,195/55R16 UX TOURING TL,1086
20260112,1325219416089HRHE0,195/60R16 Ranger HPE TL,2315
20260112,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,175
20260112,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,424
20260112,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,401
20260112,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,238
20260112,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,1044
20260112,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,96
20260112,1325220516095HTMX0,NA,178
20260112,1325220516095HUTR0,205/65R16UX TOURING TL 95H,136
20260112,1325221317098VUX10,215/55R17UX1 TL 98 V,871
20260112,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,2855
20260112,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1666
20260112,1325221715100SRHT0,215/75 R 15 RANGER HT TL,2281
20260112,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,281
20260112,1325222317101VUX10,225/55R17 UX1 101V ,1155
20260112,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,104
20260112,1325223317103VUX10,NA,56
20260112,1325223517104HRHT0,235/65R17 RANHER HT TL,1841
20260112,1325223517104HRPG0,NA,247
20260112,1325223616105HRHT0,235/70R16 Ranger HT TL,406
20260112,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1127
20260112,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,245
20260112,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,418
20260112,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,192
20260112,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,18847
20260112,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,15585
20260112,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,14724
20260112,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,574
20260113,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,67
20260113,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,866
20260113,1225121716010SXC10,NA,895
20260113,1225121Z14112LSTL0,215 R14 STEEL KING TT,8
20260113,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,766
20260113,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,4295
20260113,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260113,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260113,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,126
20260113,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,485
20260113,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2077
20260113,1225221716010SXC10,NA,5733
20260113,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,47
20260113,1225222716121NXC11,NA,73
20260113,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,3770
20260113,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,4163
20260113,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,274
20260113,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,4457
20260113,1325119015008SRBT0,195 R15 LT RANGER BRT TT,846
20260113,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,4477
20260113,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,672
20260113,1325121715100SRBT0,NA,76
20260113,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,5
20260113,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),213
20260113,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,969
20260113,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,82
20260113,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,1053
20260113,1325213615099MSXT0,T135/70R15 STAR-XT  TL,481
20260113,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,2320
20260113,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1366
20260113,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,350
20260113,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,380
20260113,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,99
20260113,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,14046
20260113,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,461
20260113,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,47
20260113,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,1140
20260113,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,5306
20260113,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,1089
20260113,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,160
20260113,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,71
20260113,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,1317
20260113,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,2017
20260113,1325216614081SUTR0,NA,5297
20260113,1325216614081TVECE,NA,551
20260113,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,2986
20260113,1325216814085SUTR0,165/80R14 UX TOURING TL,205
20260113,1325216814085TURL0,16580R14 UX ROYALE TL,5543
20260113,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,134
20260113,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2581
20260113,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,403
20260113,1325217514082HURL2,NA,386
20260113,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),414
20260113,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2240
20260113,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,213
20260113,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,83
20260113,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,1673
20260113,1325217515084HURP0,NA,220
20260113,1325217613082TUNE2,NA,3990
20260113,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,34
20260113,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,2223
20260113,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,2223
20260113,1325218414082HUSP0,NA,1807
20260113,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,559
20260113,1325218514086HURL0,185/65R14 UX Royale,4459
20260113,1325218515088HTMX0,185/65 R15 TAXI MAX TL,3217
20260113,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,976
20260113,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,256
20260113,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,221
20260113,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,4038
20260113,1325218614088HURL0,185/70R14 UX Royale,2937
20260113,1325218614088TVECE,185/70R14 Vectra,2231
20260113,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,4337
20260113,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1220
20260113,1325219316087VUTR0,195/55R16 UX TOURING TL,1250
20260113,1325219416089HRHE0,195/60R16 Ranger HPE TL,2572
20260113,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,175
20260113,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,404
20260113,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,401
20260113,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,238
20260113,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,1129
20260113,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,96
20260113,1325220516095HTMX0,NA,178
20260113,1325220516095HUTR0,205/65R16UX TOURING TL 95H,136
20260113,1325221317098VUX10,215/55R17UX1 TL 98 V,871
20260113,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,2976
20260113,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,1829
20260113,1325221715100SRHT0,215/75 R 15 RANGER HT TL,2606
20260113,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,281
20260113,1325222317101VUX10,225/55R17 UX1 101V ,1155
20260113,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,104
20260113,1325223317103VUX10,NA,56
20260113,1325223517104HRHT0,235/65R17 RANHER HT TL,2059
20260113,1325223517104HRPG0,NA,247
20260113,1325223616105HRHT0,235/70R16 Ranger HT TL,336
20260113,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1127
20260113,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,245
20260113,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,604
20260113,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,192
20260113,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,19580
20260113,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,16331
20260113,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,13859
20260113,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,832
20260114,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,67
20260114,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,921
20260114,1225121716010SXC10,NA,892
20260114,1225121Z14112LSTL0,215 R14 STEEL KING TT,8
20260114,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,740
20260114,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,4039
20260114,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260114,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260114,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,126
20260114,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,485
20260114,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,1757
20260114,1225221716010SXC10,NA,5727
20260114,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,47
20260114,1225222716121NXC11,NA,73
20260114,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,4159
20260114,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,4162
20260114,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,274
20260114,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,4959
20260114,1325119015008SRBT0,195 R15 LT RANGER BRT TT,873
20260114,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,4615
20260114,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,573
