date,SKUCode,Description,total_qty
20260117,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1053
20260117,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1344
20260117,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,5974
20260117,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,6655
20260117,1325218614088HURL0,185/70R14 UX Royale,3229
20260117,1325218614088TVECE,185/70R14 Vectra,3694
20260117,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,10757
20260117,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,2021
20260117,1325219316087VUTR0,195/55R16 UX TOURING TL,5519
20260117,1325219416089HRHE0,195/60R16 Ranger HPE TL,5726
20260117,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,210
20260117,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3474
20260117,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1080
20260117,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,477
20260117,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,4178
20260117,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,990
20260117,1325220516095HTMX0,NA,5241
20260117,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1129
20260117,1325221317098VUX10,215/55R17UX1 TL 98 V,1725
20260117,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,11937
20260117,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,5390
20260117,1325221715100SRHT0,215/75 R 15 RANGER HT TL,11935
20260117,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,558
20260117,1325222317101VUX10,225/55R17 UX1 101V ,2381
20260117,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,583
20260117,1325223317103VUX10,NA,148
20260117,1325223517104HRHT0,235/65R17 RANHER HT TL,3355
20260117,1325223517104HRPG0,NA,1764
20260117,1325223616105HRHT0,235/70R16 Ranger HT TL,1958
20260117,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,2042
20260117,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,997
20260117,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1405
20260117,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,727
20260117,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,35682
20260117,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,17597
20260117,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,21713
20260117,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,2585
20260118,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,98
20260118,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1509
20260118,1225121716010SXC10,NA,1447
20260118,1225121Z14112LSTL0,215 R14 STEEL KING TT,448
20260118,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3200
20260118,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,12061
20260118,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260118,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260118,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,274
20260118,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,897
20260118,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2604
20260118,1225221716010SXC10,NA,7954
20260118,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,314
20260118,1225222716121NXC11,NA,457
20260118,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,6485
20260118,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,8321
20260118,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,475
20260118,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,19441
20260118,1325119015008SRBT0,195 R15 LT RANGER BRT TT,1126
20260118,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,9501
20260118,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,1731
20260118,1325121715100SRBT0,NA,957
20260118,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,418
20260118,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),878
20260118,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,2031
20260118,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,139
20260118,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,3223
20260118,1325213615099MSXT0,T135/70R15 STAR-XT  TL,8403
20260118,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3917
20260118,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1724
20260118,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,2387
20260118,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,2843
20260118,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,848
20260118,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,30987
20260118,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,1167
20260118,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,1164
20260118,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,2683
20260118,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,14933
20260118,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,4273
20260118,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,729
20260118,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1606
20260118,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,3019
20260118,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,11896
20260118,1325216614081SUTR0,NA,15144
20260118,1325216614081TVECE,NA,569
20260118,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,17744
20260118,1325216814085SUTR0,165/80R14 UX TOURING TL,7597
20260118,1325216814085TURL0,16580R14 UX ROYALE TL,11309
20260118,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,908
20260118,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2717
20260118,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,437
20260118,1325217514082HURL2,NA,796
20260118,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1458
20260118,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,2863
20260118,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,5082
20260118,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,390
20260118,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,2888
20260118,1325217515084HURP0,NA,979
20260118,1325217613082TUNE2,NA,4344
20260118,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,391
20260118,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,3490
20260118,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,3490
20260118,1325218414082HUSP0,NA,2522
20260118,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,3823
20260118,1325218514086HURL0,185/65R14 UX Royale,5000
20260118,1325218515088HTMX0,185/65 R15 TAXI MAX TL,9713
20260118,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1083
20260118,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1297
20260118,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,5892
20260118,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,6446
20260118,1325218614088HURL0,185/70R14 UX Royale,3228
20260118,1325218614088TVECE,185/70R14 Vectra,4070
20260118,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,10988
20260118,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1983
20260118,1325219316087VUTR0,195/55R16 UX TOURING TL,5112
20260118,1325219416089HRHE0,195/60R16 Ranger HPE TL,5958
20260118,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,211
20260118,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3380
20260118,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1006
20260118,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,477
20260118,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,3985
20260118,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,769
20260118,1325220516095HTMX0,NA,4889
20260118,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1123
20260118,1325221317098VUX10,215/55R17UX1 TL 98 V,1725
20260118,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,11479
20260118,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,5105
20260118,1325221715100SRHT0,215/75 R 15 RANGER HT TL,11338
20260118,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,631
20260118,1325222317101VUX10,225/55R17 UX1 101V ,2375
20260118,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,583
20260118,1325223317103VUX10,NA,148
20260118,1325223517104HRHT0,235/65R17 RANHER HT TL,2739
20260118,1325223517104HRPG0,NA,1723
20260118,1325223616105HRHT0,235/70R16 Ranger HT TL,1718
20260118,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1777
20260118,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,993
20260118,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,983
20260118,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,723
20260118,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,33328
20260118,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,17098
20260118,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,22538
20260118,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,2664
20260119,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,98
20260119,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1786
20260119,1225121716010SXC10,NA,1604
20260119,1225121Z14112LSTL0,215 R14 STEEL KING TT,448
20260119,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3525
20260119,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,15205
20260119,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260119,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,647
20260119,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,293
20260119,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,897
20260119,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,3153
20260119,1225221716010SXC10,NA,8139
20260119,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,314
20260119,1225222716121NXC11,NA,457
20260119,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,7062
20260119,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,8351
20260119,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,475
20260119,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,20505
20260119,1325119015008SRBT0,195 R15 LT RANGER BRT TT,1352
20260119,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,9550
20260119,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,1904
20260119,1325121715100SRBT0,NA,959
20260119,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,418
20260119,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),878
20260119,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,2870
20260119,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,139
20260119,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,3093
20260119,1325213615099MSXT0,T135/70R15 STAR-XT  TL,9239
20260119,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3807
20260119,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1823
20260119,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,3502
20260119,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,3308
20260119,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,848
20260119,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,34312
20260119,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,1211
20260119,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,1136
20260119,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,3266
20260119,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,15451
20260119,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,4776
20260119,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,731
20260119,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1641
20260119,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,3078
20260119,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,12655
20260119,1325216614081SUTR0,NA,15317
20260119,1325216614081TVECE,NA,569
20260119,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,19544
20260119,1325216814085SUTR0,165/80R14 UX TOURING TL,7837
20260119,1325216814085TURL0,16580R14 UX ROYALE TL,12529
20260119,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,942
20260119,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2718
20260119,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,437
20260119,1325217514082HURL2,NA,959
20260119,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1458
20260119,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,3369
20260119,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,5328
20260119,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,390
20260119,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,2866
20260119,1325217515084HURP0,NA,969
20260119,1325217613082TUNE2,NA,2611
20260119,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,391
20260119,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,3823
20260119,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,3823
20260119,1325218414082HUSP0,NA,2522
20260119,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,3904
20260119,1325218514086HURL0,185/65R14 UX Royale,3398
20260119,1325218515088HTMX0,185/65 R15 TAXI MAX TL,10970
20260119,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1184
20260119,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1279
20260119,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,6234
20260119,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,6513
20260119,1325218614088HURL0,185/70R14 UX Royale,3229
20260119,1325218614088TVECE,185/70R14 Vectra,4344
20260119,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,10971
20260119,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1924
20260119,1325219316087VUTR0,195/55R16 UX TOURING TL,5480
20260119,1325219416089HRHE0,195/60R16 Ranger HPE TL,6563
20260119,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,210
20260119,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3480
20260119,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1009
20260119,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,477
20260119,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,4479
20260119,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,772
20260119,1325220516095HTMX0,NA,5183
20260119,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1393
20260119,1325221317098VUX10,215/55R17UX1 TL 98 V,1725
20260119,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,12648
20260119,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,6148
20260119,1325221715100SRHT0,215/75 R 15 RANGER HT TL,12419
20260119,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,872
20260119,1325222317101VUX10,225/55R17 UX1 101V ,2401
20260119,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,585
20260119,1325223317103VUX10,NA,148
20260119,1325223517104HRHT0,235/65R17 RANHER HT TL,3603
20260119,1325223517104HRPG0,NA,1736
20260119,1325223616105HRHT0,235/70R16 Ranger HT TL,1783
20260119,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1793
20260119,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,991
20260119,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1322
20260119,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,735
20260119,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,35917
20260119,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,16939
20260119,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,22031
20260119,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,3768
20260120,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,95
20260120,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1855
20260120,1225121716010SXC10,NA,1712
20260120,1225121Z14112LSTL0,215 R14 STEEL KING TT,449
20260120,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,3432
20260120,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,16672
20260120,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260120,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,653
20260120,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,280
20260120,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,897
20260120,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,3066
20260120,1225221716010SXC10,NA,8331
20260120,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,316
20260120,1225222716121NXC11,NA,457
20260120,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,7470
20260120,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,8255
20260120,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,475
20260120,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,20439
20260120,1325119015008SRBT0,195 R15 LT RANGER BRT TT,1469
20260120,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,8554
20260120,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,1700
20260120,1325121715100SRBT0,NA,945
20260120,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,415
20260120,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),875
20260120,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,3345
20260120,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,139
20260120,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,3459
20260120,1325213615099MSXT0,T135/70R15 STAR-XT  TL,9237
20260120,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3767
20260120,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1540
20260120,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,3416
20260120,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,4876
20260120,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,818
20260120,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,33224
20260120,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,1167
20260120,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,850
20260120,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,3599
20260120,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,15067
20260120,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,5093
20260120,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,581
20260120,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1617
20260120,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,2977
20260120,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,12522
20260120,1325216614081SUTR0,NA,15058
20260120,1325216614081TVECE,NA,569
20260120,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,18826
20260120,1325216814085SUTR0,165/80R14 UX TOURING TL,7482
20260120,1325216814085TURL0,16580R14 UX ROYALE TL,13227
20260120,1325217413077TUSP0,175/60R13ULTIMA SPORT TL 77T,1112
20260120,1325217415081HUTR0,175/60 R 15 UX TOURING TL  81H,2715
20260120,1325217514082HURL1,175/65R14 UX ROYALE TL 82 H SASO,437
20260120,1325217514082HURL2,NA,1152
20260120,1325217514082HURP0,175/65R14 UX ROYALE TL 82H (Punture Guard),1459
20260120,1325217514082HVECL,175/65R14 VECTRA TL 82 H Low weight,3799
20260120,1325217514082TTMX0,175/65 R14 TAXIMAX TL  82 T,5205
20260120,1325217514082TUTR0,175/65 R14 UX TOURING 82T TL,395
20260120,1325217514082TVECH,175/65R14 VECTRA TL 82 T 2UA,2838
20260120,1325217515084HURP0,NA,968
20260120,1325217613082TUNE2,NA,2788
20260120,1325217614084HURL1,175/70 R14 UX ROYALE TL 84 H SASO,390
20260120,1325217614084HURL2,175/70 R 14 UX ROYALE TL 84 H LOW WT.,4190
20260120,1325217614084HURL2,175/70 R14 UX ROYALE TL 84 H,4190
20260120,1325218414082HUSP0,NA,2534
20260120,1325218415084TTMX0,185/60 R 15 TAXIMAX TL   84T,3899
20260120,1325218514086HURL0,185/65R14 UX Royale,3402
20260120,1325218515088HTMX0,185/65 R15 TAXI MAX TL,10694
20260120,1325218515088HURL1,185/65 R15 UX ROYALE TL  88H SASO,1345
20260120,1325218515088HURP0,185/65 R15 UX ROYALE TL  88H,1285
20260120,1325218515088HUTR0,185/65 R15 UX TOURING TL 88 H,5991
20260120,1325218515088TURL0,185/65 R15 UX ROYALE TL  88T  YSD,6682
20260120,1325218614088HURL0,185/70R14 UX Royale,3229
20260120,1325218614088TVECE,185/70R14 Vectra,4718
20260120,1325219316087VURL0,195/55R16 UX ROYALE TL  87V,9444
20260120,1325219316087VURP0,195/55R16 UX ROYALE TL  87V Puncture Guard,1924
20260120,1325219316087VUTR0,195/55R16 UX TOURING TL,5419
20260120,1325219416089HRHE0,195/60R16 Ranger HPE TL,6981
20260120,1325219515091VURL0,195/65 R15 UX ROYALE TL   91V,209
20260120,1325220316091VURL1,205/55 R 16 UX ROYALE TL  91V,3662
20260120,1325220416092VURL0,205/60R16  UX ROYALE   TL  92V,1001
20260120,1325220515094VURL1,205/65 R15 UX-ROYALE TL  94V SASO,477
20260120,1325220515094VUTR0,205/65R15 UX TOURING TL  94V,5164
20260120,1325220515094VZEP0,205/65 R15 ZEPHYR  TL   94 V,773
20260120,1325220516095HTMX0,NA,4947
20260120,1325220516095HUTR0,205/65R16UX TOURING TL 95H,1577
20260120,1325221317098VUX10,215/55R17UX1 TL 98 V,1728
20260120,1325221416095VURL0,215/60 R16 UX ROYALE TL YAD MC -MSIL ,13455
20260120,1325221417100HURL1,215/60 R17 UX ROYALE TL    100H,6122
20260120,1325221715100SRHT0,215/75 R 15 RANGER HT TL,12713
20260120,1325221715100SRXT0,215/75 R 15 RANGER X-AT TL,961
20260120,1325222317101VUX10,225/55R17 UX1 101V ,2401
20260120,1325222417099HURL0,225/60R17 UX ROYAL 99H TL,582
20260120,1325223317103VUX10,NA,148
20260120,1325223517104HRHT0,235/65R17 RANHER HT TL,3972
20260120,1325223517104HRPG0,NA,1673
20260120,1325223616105HRHT0,235/70R16 Ranger HT TL,1822
20260120,1325223715105SRXT0,235/75 R 15 RANGER X-AT TL,1671
20260120,1325226517112HRHT0,265/65R17 RANHER HT 112H TL,977
20260120,1425118916008QRBT0,185/85R16 RANGER BRUTE TT LT 105Q,1483
20260120,1D25115013008QXPC0,155 R13 ULTIMA XPC Q TT,737
20260120,1D25212812074FXC10,120/80 R 12 ULTIMA XPC 1 TL,34252
20260120,1D25212812086FXPC0,120/80R12 ULTIMA XPC TL,17406
20260120,1D25213812090FXPC0,130/80R12 ULTIMA XPC TL 90 F,22768
20260120,1D25215Z13008QXPC0,155R13 ULTIMA XPC  Q TL,3735
20260121,1225119015010QSTL0,195R15 LT STEEL KING TT  10 PR,94
20260121,1225121715115SSTL0,215 / 75 R 15 STEEL KING TT,1907
20260121,1225121716010SXC10,NA,1734
20260121,1225121Z14112LSTL0,215 R14 STEEL KING TT,446
20260121,1225170015010LSTL0,7.00R15 STEEL KING TT 10PR,4035
20260121,1225170015012LSTL0,7.00R15 STEEL KING TT 12PR,17457
20260121,1225175016012NJTL0,7.50R16 LT JUH STEEL TT,98
20260121,1225219015008SLTB0,195/80R15 BRUTE LT 8PR S TL,745
20260121,1225219015010QSTL0,    195R15 LT STEEL KING TL  10 PR,267
20260121,1225220Z16008RXC10,205 R 16 ULTIMA XPC -1 TL,897
20260121,1225221715115SSTL0,215 / 75 R 15 STEEL KING TL,2780
20260121,1225221716010SXC10,NA,8400
20260121,1225222716121MXC11,225/75 R 16 ULTIMA XPC -1 TL VOLVO,315
20260121,1225222716121NXC11,NA,457
20260121,1225223516121PSKP0,235/65 R 16 STEEL KING+ TL,7753
20260121,1325114612069TUHL0,145/70R12 ULTIMA HILIFE69T TT,7978
20260121,1325114613071TTMX0,145/70 R 13 TAXIMAX TT  71T,475
20260121,1325114812074TUHL0,145/80R12 ULTIMA HILIFE TT 74T ,20016
20260121,1325119015008SRBT0,195 R15 LT RANGER BRT TT,1779
20260121,1325119815106QBRQ0,195 / 80 R15 BRUTE TT  ,8329
20260121,1325121715100SBRT0,215/75 R15 BRUTE 4X4 TT,1683
20260121,1325121715100SRBT0,NA,915
20260121,1325121715100SRXT0,215/75 R 15 RANGER X-AT  TT,407
20260121,1325121715115SLTB0,215 / 75 R 15 BRUTE L/T ( 3 PLY ),839
20260121,1325123715105SBRT0,235/75 R15 BRUTE 4X4 TT,3075
20260121,1325123715105SRXT0,235/75 R 15 RANGER X-AT TT,141
20260121,1325213612065SULX1,135/70R12 Ultima LXT 65S TL ,3765
20260121,1325213615099MSXT0,T135/70R15 STAR-XT  TL,9321
20260121,1325214612069TUHL0,145/70R12 ULTIMA HILIFE 69T TL,3747
20260121,1325214613071TTMX0,145/70 R 13 TAXIMAX TL 71T,1570
20260121,1325214812074TTMX0,145/80R12 TAXIMAX TL 74T,2375
20260121,1325214812074TUHL0,145/80R12 ULTIMA HILIFE TL 74 T,4102
20260121,1325214813075STMX0,145/80R13-TAXIMAX-75S-TL,803
20260121,1325214813075SUNE1,145/80 R13  ULTIMA  NEO TL Y0M,32142
20260121,1325215513073TUHL0,155/65R13 ULTIMA HILIFE  TL  73T,1115
20260121,1325215613075TTMX0,155/70R13 TAXIMAX TL 75T,1387
20260121,1325215613075TUHL0,155/70R13 ULTIMA HILIFE TL 75T,3356
20260121,1325215813079STMX0, 155/80R13 TAXIMAX TL 79S ,15047
20260121,1325215813079SUHL0,155/80R13 ULTIMA HILIFE TL 79 S,5160
20260121,1325215813079TUNE6,155/80R13 ULTIMA NEO 79T TL,552
20260121,1325216513077TUHL0,165/65R13 ULTIMA HILIFE 77T TL,1563
20260121,1325216514079TTMX0,165/65 R 14 TAXIMAX TL,2845
20260121,1325216614081STMX0,165/70 R 14 TAXIMAX TL ,12985
20260121,1325216614081SUTR0,NA,14830
20260121,1325216614081TVECE,NA,573
20260121,1325216814085STMX0,165/80 R14 TAXIMAX TL 85S,19557
20260121,1325216814085SUTR0,165/80R14 UX TOURING TL,7276
20260121,1325216814085TURL0,16580R14 UX ROYALE TL,13335
